"longitude","latitude","id","Color.majority","Color.plurality","Color.all","Pattern.majority","Pattern.plurality","Pattern.all","time.n","time.mean","time.min","time.max","time.all","scientific_name","place_guess","common_name","species_guess","iconic_taxon_name","taxon_id","num_identification_agreements","num_identification_disagreements","observed_on_string","observed_on","s.color","date","year","month","day","elevation","temp","precip"
-94.11148782,32.69753959,11827836,2,2,"""2""(2)","1","1","""1""(2)",2,1.265928397,1.036184819,1.495671974,"1.4956719739999471,1.036184819000482","Pantherophis_obsoletus","Caddo Lake National Wildlife Refuge, Harrison County, US-TX, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,2,0,"Sat Apr 28 2018 17:14:46 GMT-0500 (CDT)","4/28/18","dark_gray","2018-04-28",2018,4,28,60,17.7916660308838,1236
-97.12438333,32.78746333,11831345,3,3,"""2""(1),""3""(2)","1","1","""1""(3)",3,7.504177734,1.277152521,17.80601223,"17.806012229002135,3.429368452999995,1.2771525210000618","Pantherophis_obsoletus","Arlington, TX  76006, Fort Worth, TX, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,2,0,"Sun Apr 29 2018 10:32:14 GMT-0500 (CDT)","4/29/18","light_gray","2018-04-29",2018,4,29,145,18.8583335876465,853
-97.4049848,32.60829701,11832751,3,3,"""3""(2)","1","1","""1""(2)",2,1.698544341,1.305479245,2.091609437,"2.091609437000102,1.3054792449984234","Pantherophis_obsoletus","4680 McPherson Blvd, Fort Worth, TX 76123, USA","Western Ratsnake","Western Rat Snake","Reptilia",73888,1,0,"2018-04-29 4:12:45 PM CDT","4/29/18","light_gray","2018-04-29",2018,4,29,257,18.3791675567627,840
-98.0001,30.42735,11849609,2,2,"""2""(1)","1","1","""1""(1)",1,3.406784821,3.406784821,3.406784821,"3.406784821","Pantherophis_obsoletus","20545 Highland Lake Dr, Lago Vista, TX, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,3,0,"Sun Apr 29 2018 16:53:03 GMT-0500 (CDT)","4/29/18","dark_gray","2018-04-29",2018,4,29,264,19.1499996185303,813
-96.332505,30.55207,11850093,4,4,"""4""(1)","1","1","""1""(1)",1,2.860247532,2.860247532,2.860247532,"2.860247532","Pantherophis_obsoletus","12733–12845 N Dowling Rd, College Station, TX, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,2,0,"Sun Apr 29 2018 17:53:03 GMT-0500 (CDT)","4/29/18","brown","2018-04-29",2018,4,29,90,19.783332824707,1021
-96.35026191,30.41649807,11854897,3,3,"""3""(2)","1","1","""1""(2)",2,8.501432535,1.621348271,15.3815168,"15.381516799000167,1.6213482710008975","Pantherophis_obsoletus","Texas, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,1,0,"2018-04-27 1:30:00 PM CDT","4/27/18","light_gray","2018-04-27",2018,4,27,63,19.9916667938232,1028
-98.4878,29.40368333,11898605,3,3,"""3""(2)","1","1","""1""(2)",2,4.599834157,2.927160603,6.27250771,"6.2725077100000135,2.927160603001539","Pantherophis_obsoletus","G.W. Brackenridge High School, San Antonio, TX, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,2,0,"Mon Apr 30 2018 10:34:54 GMT-0500 (CDT)","4/30/18","light_gray","2018-04-30",2018,4,30,194,20.8083324432373,775
-98.05918049,30.34012609,11899700,3,3,"""3""(1)","1","1","""1""(1)",1,1.358371271,1.358371271,1.358371271,"1.358371271","Pantherophis_obsoletus","Texas, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,2,0,"Mon Apr 30 2018 11:15:38 GMT-0500 (CDT)","4/30/18","light_gray","2018-04-30",2018,4,30,300,19.2666664123535,820
-97.93318071,29.88165228,11905440,4,4,"""4""(1)","1","1","""1""(1)",1,3.030096163,3.030096163,3.030096163,"3.030096163","Pantherophis_obsoletus","117 Riviera St, San Marcos, TX, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,5,2,"Mon Apr 30 2018 13:53:19 GMT-0500 (CDT)","4/30/18","brown","2018-04-30",2018,4,30,179,19.9750003814697,880
-95.82689222,30.17538941,11914223,4,4,"""4""(1)","1","1","""1""(1)",1,1.749448636,1.749448636,1.749448636,"1.749448636","Pantherophis_obsoletus","378 Ridgewood Dr, Magnolia, TX 77355, USA","Western Ratsnake","Western Rat Snake","Reptilia",73888,2,0,"2018-04-30 2:41:01 PM CDT","4/30/18","brown","2018-04-30",2018,4,30,92,19.4791660308838,1100
-97.06295013,32.80341721,11915017,4,4,"""4""(1)","1","1","""1""(1)",1,3.931841897,3.931841897,3.931841897,"3.931841897","Pantherophis_obsoletus","4413 Euless South Main St, Arlington, TX 76006, USA","Western Ratsnake","Western Rat Snake","Reptilia",73888,1,0,"2018-04-30 1:17:38 PM CDT","4/30/18","brown","2018-04-30",2018,4,30,140,18.8958339691162,865
-95.66218355,29.4082461,11921754,1,1,"""1""(1)","4","4","""4""(1)",1,1.655487544,1.655487544,1.655487544,"1.655487544","Pantherophis_obsoletus","18007 FM 762 Rd, Needville, TX, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,1,0,"Mon Apr 30 2018 16:05:30 GMT-0500 (CDT)","4/30/18","black","2018-04-30",2018,4,30,20,20.3291664123535,1185
-95.14201089,31.38859726,11929315,4,4,"""4""(1)","1","1","""1""(1)",1,2.806626401,2.806626401,2.806626401,"2.806626401","Pantherophis_obsoletus","Davy Crockett National Forest, Kennard, TX, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,1,0,"Sat Mar 10 2018 09:02:58 GMT-0600 (CST)","3/10/18","brown","2018-03-10",2018,3,10,124,18.6875,1099
-94.1240474,32.68957456,11936459,2,2,"""2""(2)","1","1","""1""(2)",2,1.641045828,1.520183185,1.761908472,"1.7619084719999591,1.5201831849990413","Pantherophis_obsoletus","Harrison County, TX, USA","Western Ratsnake","Western Rat Snake","Reptilia",73888,1,0,"2018/04/28 5:13 PM CDT","4/28/18","dark_gray","2018-04-28",2018,4,28,67,17.7583332061768,1239
-97.0353561,33.09428106,11939174,3,3,"""3""(1)","1","1","""1""(1)",1,6.143524637,6.143524637,6.143524637,"6.143524637","Pantherophis_obsoletus","240 Lakeland Dr, Highland Village, TX, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,2,0,"Mon Apr 30 2018 18:56:56 GMT-0500 (CDT)","4/30/18","light_gray","2018-04-30",2018,4,30,164,18.3791675567627,925
-98.57521152,29.57593622,11950662,3,3,"""3""(1)","1","1","""1""(1)",1,90.54470154,90.54470154,90.54470154,"90.54470154","Pantherophis_obsoletus","4505–4513 Shavano Woods St, San Antonio, TX, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,2,0,"Mon Apr 30 2018 20:28:54 GMT-0500 (CDT)","4/30/18","light_gray","2018-04-30",2018,4,30,297,20.0208339691162,822
-97.603231,30.518487,11955935,3,3,"""3""(2)","N/A","N/A","""1""(1),""3""(1)",2,5.911282549,1.748501319,10.07406378,"1.7485013189999563,10.074063779000426","Pantherophis_obsoletus","Oak Bluffs Round Rock, Williamson Co TX","Western Ratsnake","Western Rat Snake","Reptilia",73888,3,0,"4/30/18 21:08","4/30/18","light_gray","2018-04-30",2018,4,30,212,19.4833335876465,848
-97.73178703,35.75644918,11966558,4,4,"""4""(1)","1","1","""1""(1)",1,1.38858935,1.38858935,1.38858935,"1.38858935","Pantherophis_obsoletus","Oklahoma, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,1,0,"Mon Apr 30 2018 21:07:35 GMT-0500 (CDT)","4/30/18","brown","2018-04-30",2018,4,30,334,15.6999998092651,852
-95.11550903,30.80547792,11967954,3,3,"""3""(2)","U","U","""U""(2)",2,6.64775247,4.567170209,8.728334731,"8.728334731000302,4.567170208996686","Pantherophis_obsoletus","Onalaska, TX 77360, USA","Western Ratsnake","Western Rat Snake","Reptilia",73888,2,0,"2013/03/29 2:18 PM CDT","3/29/13","light_gray","2013-03-29",2013,3,29,52,19.3624992370605,1170
-98.69883668,29.59449802,11984330,3,3,"""3""(2)","1","1","""1""(2)",2,9.098382344,7.942586015,10.25417867,"10.25417867200008,7.9425860150004155","Pantherophis_obsoletus","10482 Robin Rd, Helotes, TX 78023, USA","Western Ratsnake","Western Rat Snake","Reptilia",73888,2,0,"2015-06-02 4:06:28 PM CDT","6/2/15","light_gray","2015-06-02",2015,6,2,344,19.3333339691162,821
-99.11883667,30.06243167,12003785,5,5,"""5""(2)","1","1","""1""(2)",2,6.241330833,3.169810826,9.31285084,"9.312850840000124,3.1698108260025037","Pantherophis_obsoletus","Kerrville, TX 78028, USA","Western Ratsnake","Western Rat Snake","Reptilia",73888,2,0,"2018/05/01 11:38 AM CDT","5/1/18","yellow","2018-05-01",2018,5,1,521,18.2541675567627,749
-98.45875885,30.6115093,12017475,4,4,"""4""(1)","1","1","""1""(1)",1,2.917496763,2.917496763,2.917496763,"2.917496763","Pantherophis_obsoletus","Texas, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,2,0,"2018-05-01 6:31:55 PM CDT","5/1/18","brown","2018-05-01",2018,5,1,304,19.0499992370605,736
-97.68508,30.35240333,12020417,3,3,"""3""(2)","1","1","""1""(2)",2,6.591807522,3.120933687,10.06268136,"3.1209336869999333,10.062681356001121","Pantherophis_obsoletus","8924–8998 Fiskville Cemetery Rd, Austin, TX, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,2,0,"Tue May 01 2018 10:32:54 GMT-0500 (CDT)","5/1/18","light_gray","2018-05-01",2018,5,1,205,20.0833339691162,837
-94.83141333,31.26738333,12032688,3,3,"""3""(2)","1","1","""1""(2)",2,4.014736437,2.318820933,5.710651941,"5.71065194099981,2.3188209330037353","Pantherophis_obsoletus","5122–5404 FM 2497, Lufkin, TX, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,1,0,"Wed Apr 18 2018 15:02:12 GMT-0500 (CDT)","4/18/18","light_gray","2018-04-18",2018,4,18,74,18.8624992370605,1114
-94.7733,31.52716667,12032822,4,4,"""4""(1)","1","1","""1""(1)",1,2.366010829,2.366010829,2.366010829,"2.366010829","Pantherophis_obsoletus","10211 State Highway 7 W, Nacogdoches, TX, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,1,0,"Tue May 01 2018 23:57:52 GMT-0500 (CDT)","5/1/18","brown","2018-05-01",2018,5,1,93,18.591667175293,1134
-91.999026,30.21378,1203619,5,5,"""4""(1),""5""(2)","1","1","""1""(2),""2""(1)",3,2.79749454,1.467740833,3.943459924,"2.98128286400015,3.943459924000024,1.4677408329999935","Pantherophis_obsoletus","Bayou Vermilion District, Louisiana","Western Ratsnake","Texas Ratsnake","Reptilia",73888,1,0,"6/3/10","6/3/10","yellow","2010-06-03",2010,6,3,11,20.0874996185303,1574
-96.73530579,33.1559483,12038108,4,4,"""4""(1)","1","1","""1""(1)",1,1.175854844,1.175854844,1.175854844,"1.175854844","Pantherophis_obsoletus","Frisco, TX, USA","Western Ratsnake","Western Rat Snake","Reptilia",73888,2,0,"2018/05/01 6:15 AM CDT","5/1/18","brown","2018-05-01",2018,5,1,228,18.033332824707,994
-95.80113804,35.84178965,12040642,3,3,"""3""(2)","1","1","""1""(2)",2,10.82540271,3.753297326,17.89750809,"17.897508088999984,3.7532973260022118","Pantherophis_obsoletus","1501–1599 N 320 Rd, Haskell, OK, US","Western Ratsnake","Western Ratsnake","Reptilia",73888,2,0,"Wed May 02 2018 09:00:12 GMT-0500 (CDT)","5/2/18","light_gray","2018-05-02",2018,5,2,287,15.2208337783813,1044
-98.20506457,32.25147686,12048717,3,3,"""3""(2)","1","1","""1""(2)",2,3.147691095,1.669717408,4.625664781,"4.625664780999955,1.6697174080036348","Pantherophis_obsoletus","Stephenville, TX  76401, Stephenville, TX, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,2,0,"Wed May 02 2018 12:19:49 GMT-0500 (CDT)","5/2/18","light_gray","2018-05-02",2018,5,2,405,17.8208332061768,802
-92.53175737,38.96239386,12049442,1,1,"""1""(1)","4","4","""4""(1)",1,3.138125844,3.138125844,3.138125844,"3.138125844","Pantherophis_obsoletus","201 N Roby Farm Rd, Rocheport, MO, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,1,0,"Wed May 02 2018 12:31:59 GMT-0500 (CDT)","5/2/18","black","2018-05-02",2018,5,2,234,12.2875003814697,1014
-98.4908899,29.40514653,12050587,4,4,"""4""(1)","1","1","""1""(1)",1,1.279357109,1.279357109,1.279357109,"1.279357109","Pantherophis_obsoletus","833 E Guenther St, San Antonio, TX, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,2,0,"Wed May 02 2018 12:46:51 GMT-0500 (CDT)","5/2/18","brown","2018-05-02",2018,5,2,194,20.8083324432373,775
-98.737272,29.778475,1205897,2,2,"""2""(2)","1","1","""1""(2)",2,3.102052976,2.74872597,3.455379983,"2.7487259699996685,3.4553799829999434","Pantherophis_obsoletus","Boerne, Texas","Western Ratsnake","Western rat snake","Reptilia",73888,2,0,"6/27/10 14:27","6/27/10","dark_gray","2010-06-27",2010,6,27,450,18.720832824707,888
-98.25439435,29.50020094,12088705,3,3,"""3""(2)","1","1","""1""(2)",2,3.283530259,2.314877579,4.25218294,"4.252182940000125,2.3148775789959473","Pantherophis_obsoletus","Texas, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,3,0,"2018-05-02 11:52:40 PM CDT","5/2/18","light_gray","2018-05-02",2018,5,2,220,20.0416660308838,824
-92.2321558,38.58993776,12092284,1,1,"""1""(1)","4","4","""4""(1)",1,1.531847637,1.531847637,1.531847637,"1.531847637","Pantherophis_obsoletus","Jefferson City, MO, USA","Western Ratsnake","Western Rat Snake","Reptilia",73888,2,0,"2018/04/26 12:53 PM CDT","4/26/18","black","2018-04-26",2018,4,26,222,12.8166666030884,1014
-98.06539102,30.11774501,12095041,2,2,"""2""(2)","1","1","""1""(2)",2,9.226698527,3.685303382,14.76809367,"14.76809367200002,3.6853033820007113","Pantherophis_obsoletus","2660 Elder Hill Rd, Driftwood, TX, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,2,0,"Thu May 03 2018 11:37:45 GMT-0500 (CDT)","5/3/18","dark_gray","2018-05-03",2018,5,3,352,19.0833339691162,862
-97.40491176,32.60804944,12098078,4,4,"""4""(1)","1","1","""1""(1)",1,66.29353066,66.29353066,66.29353066,"66.29353066","Pantherophis_obsoletus","Fort Worth, TX, USA","Western Ratsnake","Western Rat Snake","Reptilia",73888,2,0,"2018/04/29 3:14 PM CDT","4/29/18","brown","2018-04-29",2018,4,29,257,18.3791675567627,840
-96.55716633,33.14072235,12114115,3,3,"""3""(2)","1","1","""1""(2)",2,3.034116523,1.787256799,4.280976248,"4.2809762480001154,1.787256798997987","Pantherophis_obsoletus","Texas, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,1,0,"Thu May 03 2018 19:55:34 GMT-0500 (CDT)","5/3/18","light_gray","2018-05-03",2018,5,3,161,17.845832824707,1002
-96.78724999,33.13054152,12117758,3,3,"""3""(2)","1","1","""1""(2)",2,2.35939745,1.538553032,3.180241868,"3.180241868000053,1.5385530319981626","Pantherophis_obsoletus","6311 Hillcrest Rd, Frisco, TX, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,2,0,"Thu May 03 2018 08:03:25 GMT-0500 (CDT)","5/3/18","light_gray","2018-05-03",2018,5,3,231,18.091667175293,995
-93.14230392,32.34481584,12118247,2,2,"""2""(2)","1","1","""1""(2)",2,3.583601488,1.425109523,5.742093453,"5.742093452999939,1.4251095229992643","Pantherophis_obsoletus","100–250 Lakefront Rd, Jamestown, LA, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,3,0,"Thu May 03 2018 13:55:37 GMT-0500 (CDT)","5/3/18","dark_gray","2018-05-03",2018,5,3,82,17.6833324432373,1346
-95.0269264,29.47004887,12118874,4,4,"""4""(1)","1","1","""1""(1)",1,1.936970543,1.936970543,1.936970543,"1.936970543","Pantherophis_obsoletus","Dickinson, TX 77539, USA","Western Ratsnake","Western Rat Snake","Reptilia",73888,1,0,"6/13/07","6/13/07","brown","2007-06-13",2007,6,13,6,20.6333332061768,1236
-94.53277,31.64828667,12118944,3,3,"""3""(2)","1","1","""1""(2)",2,2.997502809,2.480370521,3.514635098,"3.5146350979998715,2.4803705209924374","Pantherophis_obsoletus","2580–2848 FM 2112, Nacogdoches, TX, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,1,0,"Thu May 03 2018 18:11:45 GMT-0500 (CDT)","5/3/18","light_gray","2018-05-03",2018,5,3,113,18.2875003814697,1182
-97.67296667,30.393275,12120573,5,5,"""5""(2)","1","1","""1""(2)",2,4.005753178,1.762069855,6.2494365,"6.249436500000002,1.762069855001755","Pantherophis_obsoletus","12118 N Interstate 35, Austin, TX, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,2,0,"Thu May 03 2018 12:35:46 GMT-0500 (CDT)","5/3/18","yellow","2018-05-03",2018,5,3,209,19.9249992370605,835
-97.680119,30.26146493,12130701,5,5,"""5""(1)","1","1","""1""(1)",1,3.342834989,3.342834989,3.342834989,"3.342834989","Pantherophis_obsoletus","Eastside Memorial High School, Austin, TX, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,1,0,"Tue May 01 2018 10:01:24 GMT-0500 (CDT)","5/1/18","yellow","2018-05-01",2018,5,1,141,20.2916660308838,830
-96.50853729,28.45516205,12132627,3,3,"""3""(2)","N/A","N/A","""1""(1),""3""(1)",2,151.3160683,4.78086572,297.851271,"4.780865720000065,297.85127097000077","Pantherophis_obsoletus","Unnamed Road, Texas, USA","Western Ratsnake","Western Rat Snake","Reptilia",73888,3,0,"2018-04-30 8:21:16 AM CDT","4/30/18","light_gray","2018-04-30",2018,4,30,6,21.5541667938232,1026
-90.46472168,37.57055664,12140884,1,1,"""1""(2)","4","4","""4""(2)",2,1.942198419,1.349764574,2.534632264,"1.3497645740000053,2.5346322640034487","Pantherophis_obsoletus","Polk Township, MO, USA","Western Ratsnake","Western Rat Snake","Reptilia",73888,1,0,"2018-05-04 12:06:58 PM CDT","5/4/18","black","2018-05-04",2018,5,4,225,12.8625001907349,1102
-97.90864563,37.8246727,12152894,1,1,"""1""(1)","4","4","""4""(1)",1,1.465149269,1.465149269,1.465149269,"1.465149269","Pantherophis_obsoletus","20200-20368 Sand Creek Rd, Pretty Prairie, KS 67570, USA","Western Ratsnake","Western Rat Snake","Reptilia",73888,2,0,"2018-04-19 1:51:11 PM CDT","4/19/18","black","2018-04-19",2018,4,19,442,13.5083332061768,748
-98.88466636,29.43871358,12160358,4,4,"""4""(1)","1","1","""1""(1)",1,2.360979389,2.360979389,2.360979389,"2.360979389","Pantherophis_obsoletus","945 FM471, San Antonio, TX 78253, USA","Western Ratsnake","Western Rat Snake","Reptilia",73888,3,0,"2018-05-05 9:44:30 AM CDT","5/5/18","brown","2018-05-05",2018,5,5,254,19.9624996185303,717
-96.80139542,28.24058145,12163220,3,3,"""3""(2)","1","1","""1""(2)",2,1.622836382,1.165977303,2.079695461,"2.0796954610000284,1.1659773029969074","Pantherophis_obsoletus","Calhoun County, TX, USA","Western Ratsnake","Western Rat Snake","Reptilia",73888,3,0,"2018/05/04 6:33 PM CDT","5/4/18","light_gray","2018-05-04",2018,5,4,6,21.6875,969
-96.10327217,28.64522833,12169006,4,4,"""4""(1)","1","1","""1""(1)",1,3.17028761,3.17028761,3.17028761,"3.17028761","Pantherophis_obsoletus","Matagorda County, US-TX, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,1,0,"Fri May 04 2018 17:52:34 GMT-0500 (CDT)","5/4/18","brown","2018-05-04",2018,5,4,3,21.3541660308838,1125
-98.05166096,30.06093745,121815,4,4,"""4""(2)","1","1","""1""(2)",2,2.562317614,1.491925379,3.632709848,"3.632709848002378,1.4919253790000084","Pantherophis_obsoletus","Hays County, US-TX, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,3,0,"5/7/08","5/7/08","brown","2008-05-07",2008,5,7,359,19.0125007629395,872
-99.45991516,30.56699087,12197490,4,4,"""4""(1)","1","1","""1""(1)",1,4.311530264,4.311530264,4.311530264,"4.311530264","Pantherophis_obsoletus","Blue Mountain Peak Ranch, Mason, TX","Western Ratsnake","Western Rat Snake","Reptilia",73888,1,0,"2010/05/11 7:49 PM EDT","5/11/10","brown","2010-05-11",2010,5,11,601,18.1166667938232,634
-95.89075063,31.53179498,12198146,2,2,"""2""(2)","1","1","""1""(2)",2,3.858941506,2.58676419,5.131118822,"5.131118821999962,2.5867641899967566","Pantherophis_obsoletus","Oakwood, TX  75855, Oakwood, TX, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,4,1,"Sun May 06 2018 11:45:30 GMT-0500 (CDT)","5/6/18","dark_gray","2018-05-06",2018,5,6,85,18.841667175293,1040
-97.57035723,30.44594014,12203722,4,4,"""4""(2)","1","1","""1""(2)",2,7.35541035,6.517706044,8.193114656,"6.517706043999965,8.193114656001853","Pantherophis_obsoletus","Texas, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,2,0,"2017/04/16 10:12 AM CDT","4/16/17","brown","2017-04-16",2017,4,16,197,19.658332824707,850
-98.127077,30.342283,12207111,3,3,"""3""(2)","1","1","""1""(2)",2,40.09655249,2.864630644,77.32847434,"77.32847433899951,2.86463064399868","Pantherophis_obsoletus","24300 Hamilton Pool Rd","Western Ratsnake","Western Rat Snake","Reptilia",73888,1,0,"Sun May 10 2015 18:15:41 GMT-0500 (CDT)","5/10/15","light_gray","2015-05-10",2015,5,10,262,19.3833332061768,809
-97.27454714,32.86605903,12216645,3,3,"""3""(2)","1","1","""1""(2)",2,4.141386191,1.787228046,6.495544336,"6.495544336000023,1.7872280459996546","Pantherophis_obsoletus","Arcadia Trail park South Fort Worth, TX, USA","Western Ratsnake","Western Rat Snake","Reptilia",73888,2,0,"2018/05/06 10:38 AM CDT","5/6/18","light_gray","2018-05-06",2018,5,6,184,18.783332824707,868
-97.12384056,32.88035968,12245993,3,3,"""3""(2)","1","1","""1""(2)",2,1.980655646,1.29510475,2.666206542,"2.6662065420000545,1.2951047500027926","Pantherophis_obsoletus","4904-4998 Wildwood Ct, Colleyville, TX 76034, USA","Western Ratsnake","Western Rat Snake","Reptilia",73888,1,0,"2018-05-07 4:33:30 PM CDT","5/7/18","light_gray","2018-05-07",2018,5,7,181,18.7416667938232,871
-96.79543018,28.31537538,12255205,1,1,"""1""(2)","4","4","""4""(2)",2,29.3228332,2.594599348,56.05106705,"56.05106704900003,2.5945993479981553","Pantherophis_obsoletus","Aransas County, TX, USA","Western Ratsnake","Western Rat Snake","Reptilia",73888,4,0,"2018/05/06 7:24 PM CDT","5/6/18","black","2018-05-06",2018,5,6,4,21.533332824707,980
